Zone,Org Dist,AC,Mandal,LB Name,Ward,Ward Number,Houses,Total Voters,Female,Male,Transgender,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,PARANDAKUZHY,2,394,1520,820,700,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,CHEMPAKASERI,3,325,1119,590,529,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,KULAPPARA,4,400,1437,785,652,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,SHEDDILKKADA,5,348,1244,692,552,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,CHERUNARAKAMCODU,6,399,1297,733,564,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,THOLIKKUZHI,7,413,1445,781,664,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,ADAYAMAN,8,355,1089,591,498,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,VANDANOOR,9,242,797,455,342,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,KANARA,10,362,1210,662,548,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,MAHADEVESWARAM,11,324,1094,594,500,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,MANJAPARA,12,402,1287,730,557,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,KUNNUMMEL,13,334,1080,614,466,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,PUTHIYAMKAVU,14,357,1092,589,503,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,PAZHAYAKUNNUMMEL,15,362,1155,634,521,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,PAPPALA,16,405,1270,719,551,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Pazhayakunnummel GRAMAPANCHAYATHH,MANALETHUPACHA,17,364,1017,575,442,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,MALAKKAL,1,321,997,542,455,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,PANAPPAMKUNNU,2,345,1218,666,552,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,VILANGARA,3,308,1188,668,520,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,PUTHUMANGALAM,4,326,1114,604,510,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,MULAKKALATHUKAVU,5,345,1121,624,497,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,AROOR,6,155,491,274,217,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,PULIMBALLIKONAM,7,307,1055,594,461,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,VALANCHERI,8,285,906,490,416,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,RRV,9,349,1145,635,510,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,CHOOTTAYIL,10,340,889,502,387,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,KOTTARAM,11,307,1079,589,490,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,KAYATTUKONAM,12,251,987,529,458,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,MALAYAMADOM,13,214,1002,534,468,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,ALATHUKAVU,14,293,1047,581,466,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,PONGANADU,15,379,1207,665,542,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Kilimanoor,Kilimanoor Grama Panchayath,VARINJOTTUKONAM,16,369,1161,618,543,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,KIZHAKKANELA,1,379,1291,692,599,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,PALAVACODE,2,385,1336,702,634,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,EDAMONNILA,3,407,1377,776,601,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,MARUTHIKUNNU,4,484,1978,1048,930,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,MUKKUKADA,5,377,1272,711,561,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,PAIVELIKONAM,6,418,1429,790,639,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,THRIKKOVILVATTAM,7,402,1245,693,552,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,KAPPAMVILA,8,416,1787,970,817,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,KARIMBUVILA,9,124,440,243,197,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,KUDAVOOR,10,404,1159,652,507,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,KOTARAKONAM,11,457,1571,875,696,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,ARAMONNILA,12,365,1229,695,534,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,Decentmukku,13,467,1477,826,651,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,Panchayat Office Ward,14,389,1556,886,670,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,KALLAMBALAM,15,256,884,489,395,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,NAVAIKULAM,16,382,1486,811,675,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,MENAPPARA,17,429,1394,789,605,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,CHITTACODE,18,378,1155,642,513,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,PARAKUNNU,19,397,1380,753,627,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,THAZHEVETTIYARA,20,395,1448,820,628,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,28-TH MILE,21,488,1966,1103,863,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,CHAVARCOD,22,377,1216,674,542,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,KADAMBATTUKONAM,23,389,1370,738,632,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Navaikulam GRAMAPANCHAYATHH,VETTIYARA,24,398,1430,791,639,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,Panchayat Office Ward,1,379,1197,644,553,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,VEMOODU,2,341,1142,631,511,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,ARUKANJIRAM,3,324,1062,574,488,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,PULIYOORKONAM,4,335,1169,664,505,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,CHANGAYILKONAM,5,359,1349,780,569,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,KIZHAKANELA,6,384,1129,611,518,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,Chalamkonam,7,410,1134,617,517,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,madavoor,8,317,1113,612,501,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,THUMPODU,9,296,1034,557,477,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,SEEMANTHAPURAM,10,302,1032,581,451,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,KOCHALUMMOODU,11,273,961,533,428,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,Chenkottukonam,12,316,1021,559,462,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,NJARAYILKONAM,13,356,1097,600,497,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,KAKKODE,14,298,938,537,401,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,ANAKUNNAM,15,331,1058,588,470,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Madavoor GRAMAPANCHAYATHH,KURICHIYIL BEACH,16,295,1012,559,453,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Pallikkal (Thiruvananthapuram),ARAYIL,1,291,915,500,415,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Pallikkal (Thiruvananthapuram),PAKALKURI,2,283,888,495,393,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Pallikkal (Thiruvananthapuram),MOOTHALA,3,295,969,550,419,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Pallikkal (Thiruvananthapuram),MOOLABHAGAM,4,294,993,544,449,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Pallikkal (Thiruvananthapuram),K K KONAM,5,339,1171,650,521,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Pallikkal (Thiruvananthapuram),MOLYCHANTHA,6,308,904,495,409,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Pallikkal (Thiruvananthapuram),PALLICKAL TOWN,7,280,925,487,438,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Pallikkal (Thiruvananthapuram),OONNAMKALLU,8,254,1125,628,497,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Pallikkal (Thiruvananthapuram),KATTUPUTHUSSERI,9,281,957,535,422,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Pallikkal (Thiruvananthapuram),PALLIKAL,10,299,1104,612,492,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Pallikkal (Thiruvananthapuram),CHEMMARAM,11,272,911,494,417,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Pallikkal (Thiruvananthapuram),PLACHIVILA,12,324,1079,590,489,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Pallikkal (Thiruvananthapuram),KOTTIYAMMUKKU,13,303,1029,568,461,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Varkala,Navaikulam,Pallikkal (Thiruvananthapuram),KALLARAKONAM,14,276,798,436,362,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Anjuthengu,KAYIKKARA ASAN SMARAKAM,1,226,749,403,346,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Anjuthengu,NEDUNGANDA,2,244,791,449,342,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Anjuthengu,KAIKKARA,3,205,592,328,264,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Anjuthengu,KAPALEESWARAM,4,237,790,461,329,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Anjuthengu,ERANGUKADAVU,5,211,719,402,317,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Anjuthengu,KETTUPURA,7,191,685,362,323,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Anjuthengu,PUTHENNADA,8,176,690,389,301,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Anjuthengu,KOCHUMETHANKADAVU,9,168,701,366,335,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Anjuthengu,VALIYA PALLY,10,212,994,534,460,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Anjuthengu,ANCHUTHENGUKOTTAH,11,384,2168,1075,1093,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Anjuthengu,ANCHUTHENGUJUNCTION,12,211,1450,709,741,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Anjuthengu,MANJUKULAM,13,242,1424,685,739,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Anjuthengu,MAMPALLY,14,220,1116,545,571,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Attingal,Vakkom GRAMAPANCHAYATHH,PANAYILKADAVU,1,345,1217,694,523,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Attingal,Vakkom GRAMAPANCHAYATHH,KOCHUPALLI,2,288,975,558,417,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Attingal,Vakkom GRAMAPANCHAYATHH,PUTHAN NADA,3,263,997,591,406,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Attingal,Vakkom GRAMAPANCHAYATHH,PANCHAYATH WARD,4,265,811,473,338,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Attingal,Vakkom GRAMAPANCHAYATHH,KUNJANVILAKOM,5,295,933,526,407,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Attingal,Vakkom GRAMAPANCHAYATHH,PUTHIYAKAAVU,6,337,1016,581,435,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Attingal,Vakkom GRAMAPANCHAYATHH,KAYALVARAM,7,340,1149,648,501,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Attingal,Vakkom GRAMAPANCHAYATHH,PATTIKKAVILA,8,266,874,512,362,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Attingal,Vakkom GRAMAPANCHAYATHH,NILAKKAMUKKU,9,332,1049,582,467,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Attingal,Vakkom GRAMAPANCHAYATHH,KUNNUVILA,10,311,984,546,438,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Attingal,Vakkom GRAMAPANCHAYATHH,SOCIETY,11,291,928,533,395,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Attingal,Vakkom GRAMAPANCHAYATHH,MUKKALUVATTOM,12,307,1005,579,426,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Attingal,Vakkom GRAMAPANCHAYATHH,IRANGUKADAVU,13,285,1026,610,416,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Attingal,Attingal,Vakkom GRAMAPANCHAYATHH,KAYIKKARA KADAVU,14,315,1247,704,543,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,guruvihar,1,285,949,531,418,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,pazhanchira,2,359,1916,1078,838,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,melkadakkavoor,3,356,1203,672,531,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,altharamoodu,4,380,1223,682,541,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,sarkara,5,335,1003,559,444,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,chirayinkeezhu,6,457,1417,797,620,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,valiyakada,7,419,1544,892,652,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,KOTTAPPURAM,8,347,1270,694,576,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,kadakom,9,408,1458,835,623,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,pulunthuruthi,10,408,1391,766,625,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,ottapana,11,276,1736,916,820,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,perumathura,12,149,784,446,338,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,pozhikara,13,152,1077,593,484,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,muthalapozhi,14,326,1095,566,529,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,arayathuruthi,15,306,1115,594,521,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,puthukkari,16,319,1017,577,440,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,pandakasala,17,317,1106,588,518,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,anathalavattom,18,290,910,519,391,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Chirayinkeezhu,Chirayinkeezhu GRAMAPANCHAYATHH,kalaposhani,19,299,989,582,407,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,PURAVOOR,1,394,1093,646,447,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,PAVOORKONAM,2,348,1138,643,495,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,KATTUMPURAM,3,373,1171,659,512,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,VELLURKONAM,4,287,965,503,462,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,PULIYOORKONAM,5,350,1323,740,583,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,MAMANDA,6,334,1219,681,538,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,ARIKATHWAR,7,374,1353,715,638,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,ANDOOR,8,286,996,549,447,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,KURAKKADA,9,341,1180,672,508,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,NANMKONAM,10,308,1200,679,521,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,MUDAPURAM,11,290,989,559,430,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,THENNOORKONAM,12,341,1164,646,518,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,KIZHUVILAM,13,367,1247,699,548,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,CHUMADUTHANGI,14,400,1387,823,564,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,KATTUMURAKKAL,15,426,1319,738,581,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,KUNNUVARAM,16,450,1529,851,678,0,,,,,,,,,,,,,
Thiruvananthapuram,Thiruvananthapuram North,Chirayankeezhu,Kadakkavoor,Kizhuvilam GRAMAPANCHAYATHH,PULIMOODU,17,360,1312,747,565,0,,,,,,,,,,,,,
